Id,Label,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,binary_label_gephi,sna_out_deg_max,sna_in_deg_max,content_dup_score_max,temporal_burst_score_max,in_degree,out_degree,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,eigenvector_centrality
ranggaprp,ranggaprp,0.0013078338233754039,0.0013078338233754039,1,0,Non-Buzzer,1.0,0.0,0.3909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ratihzatil1993,ratihzatil1993,0.6228443384170532,0.6228443384170532,1,0,Non-Buzzer,1.0,0.0,0.4237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rayestu,rayestu,0.09865344315767288,0.05210227519273758,2,0,Non-Buzzer,0.0,1.0,0.3715,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rayzk46,rayzk46,0.0011470452882349491,0.0011470452882349491,1,0,Non-Buzzer,0.0,0.0,0.5177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rdagung_,rdagung_,0.001935781561769545,0.001935781561769545,1,0,Non-Buzzer,1.0,0.0,0.3415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refiandryy,refiandryy,0.9903240203857422,0.9903240203857422,1,1,Buzzer,0.0,0.0,0.7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regredt,regredt,0.0029024744872003794,0.0029024744872003794,1,0,Non-Buzzer,0.0,0.0,0.4649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reiikooooooo,reiikooooooo,0.004472823813557625,0.004472823813557625,1,0,Non-Buzzer,0.0,0.0,0.3275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reinardstar,reinardstar,0.09950358420610428,0.056882403790950775,2,0,Non-Buzzer,0.0,0.0,0.7475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reinofmiracle,reinofmiracle,0.0038305961061269045,0.0038305961061269045,1,0,Non-Buzzer,0.0,0.0,0.327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rendrafrizal,rendrafrizal,0.005321172531694174,0.004052265547215939,2,0,Non-Buzzer,1.0,0.0,0.528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renggastoic,renggastoic,0.0015289774164557457,0.0015289774164557457,1,0,Non-Buzzer,1.0,0.0,0.304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reprimantum,reprimantum,0.0021857779938727617,0.0021857779938727617,1,0,Non-Buzzer,1.0,0.0,0.3423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rezatri07,rezatri07,0.019120486453175545,0.019120486453175545,1,0,Non-Buzzer,1.0,0.0,0.2783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rezimkeparatt,rezimkeparatt,0.0025145725812762976,0.0025145725812762976,1,0,Non-Buzzer,0.0,0.0,0.5269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ridwanadit,ridwanadit,0.0030249101109802723,0.0030249101109802723,1,0,Non-Buzzer,0.0,0.0,0.2975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rinimaulida008,rinimaulida008,0.997309684753418,0.9947659969329834,2,2,Buzzer,1.0,0.0,0.6822,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
risatonul,risatonul,0.0018012372311204672,0.0018012372311204672,1,0,Non-Buzzer,0.0,0.0,0.2432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riverbenderr,riverbenderr,0.0027485014870762825,0.0027485014870762825,1,0,Non-Buzzer,1.0,0.0,0.5137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riyoxreaper,riyoxreaper,0.04726802930235863,0.04726802930235863,1,0,Non-Buzzer,0.0,0.0,0.3394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rizaatta,rizaatta,0.0028454195708036423,0.0028454195708036423,1,0,Non-Buzzer,0.0,0.0,0.6978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rizkionalisme,rizkionalisme,0.012269247323274612,0.007029187399893999,2,0,Non-Buzzer,2.0,0.0,0.3886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosyidsmile_net,rosyidsmile_net,0.04347974807024002,0.04347974807024002,1,0,Non-Buzzer,0.0,0.0,0.3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpr_zero2,rpr_zero2,0.003668808611109853,0.003668808611109853,1,0,Non-Buzzer,1.0,0.0,0.3648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpramestaa12,rpramestaa12,0.9987543821334839,0.9930469393730164,6,6,Buzzer,5.0,0.0,0.7423,0.6666666666666666,0.0,5.0,0.08771929824561403,0.0,0.0,0.010576251904360826,0.00016700366286787798
ruangKoosongg,ruangKoosongg,0.0011703294003382325,0.0011703294003382325,1,0,Non-Buzzer,0.0,0.0,0.7352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rvbaharktik,rvbaharktik,0.0017892715986818075,0.0017892715986818075,1,0,Non-Buzzer,1.0,0.0,0.3712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ryoyabunap,ryoyabunap,0.01972292549908161,0.01972292549908161,1,0,Non-Buzzer,1.0,0.0,0.5624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzyfzyfzyf,rzyfzyfzyf,0.001331730862148106,0.001331730862148106,1,0,Non-Buzzer,0.0,0.0,0.3747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safriearr,safriearr,0.0017636838601902127,0.0017636838601902127,1,0,Non-Buzzer,1.0,0.0,0.3656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salengkarden,salengkarden,0.07943106442689896,0.07943106442689896,1,0,Non-Buzzer,0.0,0.0,0.8346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salmontamago14,salmontamago14,0.000804475974291563,0.000804475974291563,1,0,Non-Buzzer,1.0,0.0,0.3121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samarotsaha,samarotsaha,0.0021735127083957195,0.0021735127083957195,1,0,Non-Buzzer,0.0,0.0,0.253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samminustakes,samminustakes,0.0023109589237719774,0.0023109589237719774,1,0,Non-Buzzer,1.0,0.0,0.5986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sarungwadymor,sarungwadymor,0.0012003330048173666,0.0012003330048173666,1,0,Non-Buzzer,0.0,0.0,0.5215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saxophonistkawe,saxophonistkawe,0.005778818856924772,0.005778818856924772,1,0,Non-Buzzer,0.0,0.0,0.5603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbjagal74,sbjagal74,0.8934553861618042,0.8934553861618042,1,1,Buzzer,0.0,0.0,0.8281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scandal_dante,scandal_dante,0.0028218505904078484,0.0028218505904078484,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scr3t1y,scr3t1y,0.083305723965168,0.083305723965168,1,0,Non-Buzzer,1.0,0.0,0.3891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seigeenomeekata,seigeenomeekata,0.0036758380010724068,0.0036758380010724068,1,0,Non-Buzzer,0.0,0.0,0.3154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sekarksh,sekarksh,0.0008857601787894964,0.0008857601787894964,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selaluPromo09,selaluPromo09,0.0013210161123424768,0.0013210161123424768,1,0,Non-Buzzer,0.0,0.0,0.3994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sennzebub,sennzebub,0.0017164561431854963,0.0017164561431854963,1,0,Non-Buzzer,0.0,0.0,0.4521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentriellesche,sentriellesche,0.006916770711541176,0.004456574562937021,2,0,Non-Buzzer,1.0,0.0,0.5061,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
septimberrr,septimberrr,0.0008221638272516429,0.0008221638272516429,1,0,Non-Buzzer,0.0,0.0,0.3202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serafioz,serafioz,0.0012345185969024897,0.0012345185969024897,1,0,Non-Buzzer,0.0,0.0,0.6668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setsundere,setsundere,0.8791864514350891,0.4431181848049164,2,1,Buzzer,0.0,0.0,0.3715,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimoneta1601,shimoneta1601,0.2442576289176941,0.2442576289176941,1,0,Non-Buzzer,1.0,0.0,0.3283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shirota280,shirota280,0.0011443729745224118,0.0011443729745224118,1,0,Non-Buzzer,1.0,0.0,0.5587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
si4riNew,si4riNew,0.26668286323547363,0.26668286323547363,1,0,Non-Buzzer,1.0,0.0,0.3145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sikoom,sikoom,0.00200554053299129,0.00200554053299129,1,0,Non-Buzzer,0.0,0.0,0.2547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sinyalkartuntv,sinyalkartuntv,0.0025693350471556187,0.0025693350471556187,1,0,Non-Buzzer,0.0,0.0,0.6958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skepticaladhit,skepticaladhit,0.0013671967899426818,0.0013671967899426818,1,0,Non-Buzzer,1.0,0.0,0.3999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skrrttttttskrtt,skrrttttttskrtt,0.0025008569937199354,0.0025008569937199354,1,0,Non-Buzzer,0.0,0.0,0.5186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slavoury,slavoury,0.007940739393234253,0.007940739393234253,1,0,Non-Buzzer,0.0,0.0,0.5186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sn_0_z_,sn_0_z_,0.003865858307108283,0.0033175055868923664,2,0,Non-Buzzer,2.0,0.0,0.4973,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
someeothrthing,someeothrthing,0.0019806770142167807,0.0019806770142167807,1,0,Non-Buzzer,0.0,0.0,0.3747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soulsinders,soulsinders,0.002060190076008439,0.002060190076008439,1,0,Non-Buzzer,0.0,0.0,0.3174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sripraba95,sripraba95,0.0020418502390384674,0.0020418502390384674,1,0,Non-Buzzer,1.0,0.0,0.442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssigitpermana98,ssigitpermana98,0.8981512784957886,0.8981512784957886,1,1,Buzzer,1.0,0.0,0.6144,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
sssssidiq,sssssidiq,0.06551463156938553,0.06551463156938553,1,0,Non-Buzzer,0.0,0.0,0.3968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stamped_e,stamped_e,0.0016631734324619174,0.0016631734324619174,1,0,Non-Buzzer,1.0,0.0,0.2767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stefanyreza2000,stefanyreza2000,0.9961446523666382,0.9961446523666382,1,1,Buzzer,0.0,0.0,0.6334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stelleturu,stelleturu,0.016353752464056015,0.016353752464056015,1,0,Non-Buzzer,0.0,0.0,0.7087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steven20260934,steven20260934,0.00637461245059967,0.006334715522825718,2,0,Non-Buzzer,0.0,0.0,0.4323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stristy_,stristy_,0.0026032656896859407,0.0026032656896859407,1,0,Non-Buzzer,0.0,0.0,0.405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suirets,suirets,0.02021736465394497,0.011361571960151196,3,0,Non-Buzzer,3.0,0.0,0.5767,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sulistia2323,sulistia2323,0.0017749614780768752,0.0017749614780768752,1,0,Non-Buzzer,0.0,0.0,0.3918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunshin53314704,sunshin53314704,0.9880996346473694,0.9880996346473694,1,1,Buzzer,0.0,0.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supernovatuna,supernovatuna,0.006657751742750406,0.006657751742750406,1,0,Non-Buzzer,0.0,0.0,0.4833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
susahberaq,susahberaq,0.0016444213688373566,0.0016444213688373566,1,0,Non-Buzzer,0.0,0.0,0.4317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sutaduatiga,sutaduatiga,0.003142534289509058,0.0023750485852360725,2,0,Non-Buzzer,1.0,0.0,0.5884,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suwmade,suwmade,0.0008857601787894964,0.0008857601787894964,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swtpty,swtpty,0.017629360780119896,0.017629360780119896,1,0,Non-Buzzer,0.0,0.0,0.6335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syizuril,syizuril,0.0011184285394847393,0.0011184285394847393,1,0,Non-Buzzer,1.0,0.0,0.2538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tahuangkasa,tahuangkasa,0.00197734497487545,0.00197734497487545,1,0,Non-Buzzer,1.0,0.0,0.4158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tapdibdab,tapdibdab,0.0014955014921724796,0.0014955014921724796,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tauvik1212,tauvik1212,0.9126027822494507,0.8279263973236084,2,1,Buzzer,1.0,0.0,0.7368,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tekarok007,tekarok007,0.005488059017807245,0.003619534894824028,3,0,Non-Buzzer,0.0,1.0,0.4895,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tenderousy,tenderousy,0.003898335387930274,0.003898335387930274,1,0,Non-Buzzer,0.0,0.0,0.3968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetsurowifeeyy,tetsurowifeeyy,0.0007979353540576994,0.0007979353540576994,1,0,Non-Buzzer,0.0,0.0,0.3294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
textcbnkuningan,textcbnkuningan,0.006758656818419695,0.006758656818419695,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thefallenpea,thefallenpea,0.0030893865041434765,0.0030893865041434765,1,0,Non-Buzzer,1.0,0.0,0.4091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theycallmee_G,theycallmee_G,0.01222175732254982,0.01222175732254982,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thisisgnarly2,thisisgnarly2,0.0011703294003382325,0.0011703294003382325,1,0,Non-Buzzer,0.0,0.0,0.7171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thl1eo,thl1eo,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.6023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thmsky,thmsky,0.003664143616333604,0.003664143616333604,1,0,Non-Buzzer,1.0,0.0,0.4199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tigor_na70,tigor_na70,0.0330963172018528,0.0330963172018528,1,0,Non-Buzzer,0.0,0.0,0.4263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tilehopper,tilehopper,0.030398575589060783,0.013367848470807076,5,0,Non-Buzzer,2.0,3.0,0.7025,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tioammar,tioammar,0.0010140631347894669,0.0010140631347894669,1,0,Non-Buzzer,0.0,0.0,0.4049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tizaki09,tizaki09,0.0026663749013096094,0.0026663749013096094,1,0,Non-Buzzer,0.0,0.0,0.4081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyomotret,tokyomotret,0.0012927405769005418,0.0012927405769005418,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tondatona,tondatona,0.001813652110286057,0.001813652110286057,1,0,Non-Buzzer,1.0,0.0,0.3713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toshimema,toshimema,0.002863545436412096,0.002863545436412096,1,0,Non-Buzzer,0.0,0.0,0.6958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trancenote,trancenote,0.0010996520286425948,0.0010996520286425948,1,0,Non-Buzzer,0.0,0.0,0.7799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trelrANartsA,trelrANartsA,0.005847714841365814,0.005847714841365814,1,0,Non-Buzzer,1.0,0.0,0.3363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trickymindful,trickymindful,0.001174964476376772,0.001174964476376772,1,0,Non-Buzzer,0.0,0.0,0.3936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triedhi888,triedhi888,0.9176497459411621,0.9176497459411621,1,1,Buzzer,0.0,0.0,0.4519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsanyqudsi,tsanyqudsi,0.15647725760936737,0.15647725760936737,1,0,Non-Buzzer,1.0,0.0,0.4057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsngnugadhm,tsngnugadhm,0.01222175732254982,0.01222175732254982,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uchihagaming321,uchihagaming321,0.7187232971191406,0.7187232971191406,1,0,Non-Buzzer,0.0,0.0,0.4132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicornxback,unicornxback,0.006654217839241028,0.006654217839241028,1,0,Non-Buzzer,0.0,0.0,0.3881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uray_z,uray_z,0.003397306427359581,0.003397306427359581,1,0,Non-Buzzer,0.0,0.0,0.3408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verstalie,verstalie,0.0013816304272040725,0.0013816304272040725,1,0,Non-Buzzer,0.0,0.0,0.4553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vevelynnnn,vevelynnnn,0.00807971227914095,0.00807971227914095,1,0,Non-Buzzer,0.0,0.0,0.4475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vicyrchm,vicyrchm,0.002258175052702427,0.002258175052702427,1,0,Non-Buzzer,1.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wWinecell,wWinecell,0.0016327245393767953,0.0016327245393767953,1,0,Non-Buzzer,1.0,0.0,0.4656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wandgerer,wandgerer,0.0017756603192538023,0.0017756603192538023,1,0,Non-Buzzer,0.0,0.0,0.353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wekimiler,wekimiler,0.0010196164948865771,0.0010196164948865771,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weslibravo,weslibravo,0.0008697219891473651,0.0008697219891473651,1,0,Non-Buzzer,1.0,0.0,0.3184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wh0isHanna,wh0isHanna,0.001347248675301671,0.001347248675301671,1,0,Non-Buzzer,0.0,0.0,0.7111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whereisnono,whereisnono,0.0025010649114847183,0.0025010649114847183,1,0,Non-Buzzer,0.0,0.0,0.3661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wibi_januar,wibi_januar,0.02147999405860901,0.02147999405860901,1,0,Non-Buzzer,1.0,0.0,0.5246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wijayawilliam31,wijayawilliam31,0.8599098324775696,0.4373232126235962,2,1,Buzzer,2.0,1.0,0.7933,0.5,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
wildanfird15,wildanfird15,0.029304634779691696,0.017325226217508316,2,0,Non-Buzzer,2.0,0.0,0.3753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wongkongenekok,wongkongenekok,0.01063538808375597,0.006163209211081266,2,0,Non-Buzzer,2.0,0.0,0.666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wonvoyager,wonvoyager,0.020379021763801575,0.020379021763801575,1,0,Non-Buzzer,0.0,0.0,0.6022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woodyinhow,woodyinhow,0.0009072060929611325,0.0009072060929611325,1,0,Non-Buzzer,0.0,0.0,0.3314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wordfangs,wordfangs,0.0017862243112176657,0.0017862243112176657,1,0,Non-Buzzer,0.0,5.0,0.3846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x48sxK,x48sxK,0.0009464184986427426,0.0009464184986427426,1,0,Non-Buzzer,0.0,0.0,0.3166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xathrya,xathrya,0.0019807759672403336,0.0016420489409938455,2,0,Non-Buzzer,0.0,0.0,0.3146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xenoshroomer,xenoshroomer,0.0022454517893493176,0.0022454517893493176,1,0,Non-Buzzer,0.0,0.0,0.2863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xnopzx,xnopzx,0.0012484340695664287,0.0012484340695664287,1,0,Non-Buzzer,1.0,0.0,0.3673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xx6riku,xx6riku,0.013227712363004684,0.013227712363004684,1,0,Non-Buzzer,0.0,0.0,0.5653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxmryyx,xxmryyx,0.021586645394563675,0.021586645394563675,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ya2nk_dheophe,ya2nk_dheophe,0.0013975824695080519,0.0013975824695080519,1,0,Non-Buzzer,1.0,0.0,0.4841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yani09842577669,yani09842577669,0.9926310777664185,0.9902925491333008,2,2,Buzzer,1.0,0.0,0.7017,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
yayyahyn,yayyahyn,0.0015108451480045915,0.0015108451480045915,1,0,Non-Buzzer,1.0,0.0,0.2697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yeojinwibu,yeojinwibu,0.1818046122789383,0.1818046122789383,1,0,Non-Buzzer,0.0,0.0,0.629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yo__di,yo__di,0.014327982440590858,0.014327982440590858,1,0,Non-Buzzer,1.0,0.0,0.6117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yolaisabella,yolaisabella,0.9921452403068542,0.9921452403068542,1,1,Buzzer,0.0,0.0,0.5668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yorha_y0,yorha_y0,0.009149875491857529,0.009149875491857529,1,0,Non-Buzzer,1.0,0.0,0.4947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoruisnightt,yoruisnightt,0.002607806120067835,0.002607806120067835,1,0,Non-Buzzer,1.0,0.0,0.5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yossaa_,yossaa_,0.000992148881778121,0.000992148881778121,1,0,Non-Buzzer,0.0,0.0,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yourlulllaby,yourlulllaby,0.00453419191762805,0.00453419191762805,1,0,Non-Buzzer,0.0,0.0,0.6113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yourpadawann,yourpadawann,0.0012903399765491486,0.0012903399765491486,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yourwin0na,yourwin0na,0.0008138232515193522,0.0008138232515193522,1,0,Non-Buzzer,0.0,0.0,0.3546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yousuffer_why,yousuffer_why,0.830736517906189,0.830736517906189,1,0,Non-Buzzer,1.0,0.0,0.4943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yudisdn,yudisdn,0.0011277447920292616,0.0011277447920292616,1,0,Non-Buzzer,0.0,0.0,0.5763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yudsky,yudsky,0.0038727393839508295,0.0026056503411382437,2,0,Non-Buzzer,1.0,1.0,0.3925,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuka_riza,yuka_riza,0.9965311884880066,0.9965311884880066,1,1,Buzzer,0.0,0.0,0.6551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yurayurei,yurayurei,0.0015743679832667112,0.0015743679832667112,1,0,Non-Buzzer,1.0,0.0,0.3069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z___vyi,z___vyi,0.02743082493543625,0.02743082493543625,1,0,Non-Buzzer,0.0,0.0,0.6021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai25452114159,zai25452114159,0.1813170462846756,0.1813170462846756,1,0,Non-Buzzer,1.0,0.0,0.6052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakisemma,zakisemma,0.1499786376953125,0.1499786376953125,1,0,Non-Buzzer,0.0,0.0,0.5419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zerothenforcer,zerothenforcer,0.014813495799899101,0.008178387768566608,2,0,Non-Buzzer,1.0,0.0,0.371,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzaysmine,zzaysmine,0.04503628984093666,0.04503628984093666,1,0,Non-Buzzer,1.0,0.0,0.4303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzz25k,zzz25k,0.0023428916465491056,0.0023428916465491056,1,0,Non-Buzzer,1.0,0.0,0.3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurawa,kurawa,0.0,0.0,0,0,Non-Buzzer,,,,,1.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.019566423754292732,0.025217553093049575
kemgelapan,kemgelapan,0.0,0.0,0,0,Non-Buzzer,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRDelusi,RRDelusi,0.0,0.0,0,0,Non-Buzzer,,,,,20.0,0.0,0.3508771929824561,0.0,0.3508771929824561,0.08415652746183923,0.501177992266499
rayrestufauzi,rayrestufauzi,0.0,0.0,0,0,Non-Buzzer,,,,,17.0,0.0,0.2982456140350877,0.0,0.2982456140350877,0.047746331469614996,0.42602634397595723
virtualballers,virtualballers,0.0,0.0,0,0,Non-Buzzer,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
